,Rate - Valid from,Rate - Valid to,Origin Port (name),Origin Port (code),Destination Port (name),Destination Port (code),Customer,Carrier,Contract Number,Commodity,THC USED,"BAS, Currency","BAS, 20DC","BAS, 40DC","BAS, 40HC","CFD, Currency","CFD, 20DC","CFD, 40DC","CFD, 40HC","CFO, Currency","CFO, 20DC","CFO, 40DC","CFO, 40HC","DHC, Currency","DHC, 20DC","DHC, 40DC","DHC, 40HC","ERS, Currency","ERS, 20DC","ERS, 40DC","ERS, 40HC","EXP, Currency","EXP, 20DC","EXP, 40DC","EXP, 40HC","IMP, Currency","IMP, 20DC","IMP, 40DC","IMP, 40HC","LSS, Currency","LSS, 20DC","LSS, 40DC","LSS, 40HC","OHC, Currency","OHC, 20DC","OHC, 40DC","OHC, 40HC","PSS, Currency","PSS, 20DC","PSS, 40DC","PSS, 40HC","RHI, Currency","RHI, 20DC","RHI, 40DC","RHI, 40HC","EBS, Currency","EBS, 20DC","EBS, 40DC","EBS, 40HC","PAE, Currency","PAE, 20DC","PAE, 40DC","PAE, 40HC","SBF, Currency","SBF, 20DC","SBF, 40DC","SBF, 40HC"
1211,"Xiaolan, China","Krishnapatnam, India","Xiaolan, China",CNXAO,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,615,665,665,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1212,"Xiaolan, China","Male, Maldives","Xiaolan, China",CNXAO,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1330,2320,2320,USD,,,,USD,,,,,,,,USD,,,,CNY,50,50,50,USD,100,200,200,USD,12,24,24,CNY,565,890,890,USD,,,,USD,125,250,250,,,,,,,,,,,,
1213,"Xiaolan, China","Mangalore, India","Xiaolan, China",CNXAO,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,715,915,915,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1214,"Xiaolan, China","Marmagao, India","Xiaolan, China",CNXAO,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,923,1230,1230,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1215,"Xiaolan, China","Tuticorin, India","Xiaolan, China",CNXAO,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,890,940,940,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1216,"Xiaolan, China","Visakhapatnam, India","Xiaolan, China",CNXAO,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,565,565,565,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1217,"Xingang, China","Cochin, India","Xingang, China",CNTXG,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,625,650,650,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1218,"Xingang, China","Colombo, Sri Lanka","Xingang, China",CNTXG,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,625,650,650,USD,,,,USD,,,,USD,,,,USD,,,,CNY,100,100,100,USD,,,,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1219,"Xingang, China","Ennore Chennai, India","Xingang, China",CNTXG,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,600,525,525,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1220,"Xingang, China","Haldia Port, India","Xingang, China",CNTXG,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1125,1350,1350,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1221,"Xingang, China","Kolkata, India","Xingang, China",CNTXG,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1125,1350,1350,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1222,"Xingang, China","Krishnapatnam, India","Xingang, China",CNTXG,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,650,625,625,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1223,"Xingang, China","Male, Maldives","Xingang, China",CNTXG,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1540,2480,2480,USD,,,,USD,,,,,,,,USD,,,,CNY,100,100,100,USD,100,200,200,USD,12,24,24,CNY,563,856,856,USD,,,,USD,125,250,250,,,,,,,,,,,,
1224,"Xingang, China","Mangalore, India","Xingang, China",CNTXG,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,750,875,875,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1225,"Xingang, China","Marmagao, India","Xingang, China",CNTXG,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,958,1190,1190,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1226,"Xingang, China","Tuticorin, India","Xingang, China",CNTXG,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,800,800,800,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1227,"Xingang, China","Visakhapatnam, India","Xingang, China",CNTXG,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,600,525,525,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1228,"Xinhui, China","Cochin, India","Xinhui, China",CNXIN,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,570,660,660,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1229,"Xinhui, China","Colombo, Sri Lanka","Xinhui, China",CNXIN,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,570,660,660,USD,,,,USD,,,,USD,,,,USD,,,,CNY,50,50,50,USD,,,,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1230,"Xinhui, China","Ennore Chennai, India","Xinhui, China",CNXIN,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1231,"Xinhui, China","Haldia Port, India","Xinhui, China",CNXIN,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1232,"Xinhui, China","Kolkata, India","Xinhui, China",CNXIN,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1233,"Xinhui, China","Krishnapatnam, India","Xinhui, China",CNXIN,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,595,635,635,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1234,"Xinhui, China","Male, Maldives","Xinhui, China",CNXIN,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1310,2290,2290,USD,,,,USD,,,,,,,,USD,,,,CNY,50,50,50,USD,100,200,200,USD,12,24,24,CNY,565,890,890,USD,,,,USD,125,250,250,,,,,,,,,,,,
1235,"Xinhui, China","Mangalore, India","Xinhui, China",CNXIN,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,695,885,885,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1236,"Xinhui, China","Marmagao, India","Xinhui, China",CNXIN,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,903,1200,1200,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1237,"Xinhui, China","Tuticorin, India","Xinhui, China",CNXIN,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,870,910,910,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1238,"Xinhui, China","Visakhapatnam, India","Xinhui, China",CNXIN,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1239,"Yangon, Myanmar (Burma)","Cochin, India","Yangon, Myanmar (Burma)",MMRGN,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,700,1000,1000,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1240,"Yangon, Myanmar (Burma)","Colombo, Sri Lanka","Yangon, Myanmar (Burma)",MMRGN,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,BOTH,USD,700,1000,1000,USD,,,,USD,,,,USD,,,,USD,,,,MMK,5000,5000,5000,USD,,,,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1241,"Yangon, Myanmar (Burma)","Ennore Chennai, India","Yangon, Myanmar (Burma)",MMRGN,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,585,1000,1000,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1242,"Yangon, Myanmar (Burma)","Haldia Port, India","Yangon, Myanmar (Burma)",MMRGN,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,1410,2095,2095,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1243,"Yangon, Myanmar (Burma)","Kolkata, India","Yangon, Myanmar (Burma)",MMRGN,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,1410,2095,2095,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1244,"Yangon, Myanmar (Burma)","Krishnapatnam, India","Yangon, Myanmar (Burma)",MMRGN,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,635,1100,1100,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1245,"Yangon, Myanmar (Burma)","Male, Maldives","Yangon, Myanmar (Burma)",MMRGN,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,1550,2700,2700,USD,,,,USD,,,,,,,,USD,,,,MMK,5000,5000,5000,USD,100,200,200,,,,,USD,,,,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
1246,"Yangon, Myanmar (Burma)","Mangalore, India","Yangon, Myanmar (Burma)",MMRGN,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,825,1225,1225,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1247,"Yangon, Myanmar (Burma)","Marmagao, India","Yangon, Myanmar (Burma)",MMRGN,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,1033,1540,1540,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1248,"Yangon, Myanmar (Burma)","Tuticorin, India","Yangon, Myanmar (Burma)",MMRGN,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,700,1000,1000,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1249,"Yangon, Myanmar (Burma)","Visakhapatnam, India","Yangon, Myanmar (Burma)",MMRGN,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,OTHC,USD,585,1000,1000,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,MMK,5000,5000,5000,INR,1600,2600,2600,,,,,USD,,,,USD,,,,,,,,USD,,,,,,,,,,,
1250,"Yangpu, China","Cochin, India","Yangpu, China",CNYPG,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,570,660,660,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1251,"Yangpu, China","Colombo, Sri Lanka","Yangpu, China",CNYPG,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,570,660,660,USD,,,,USD,,,,USD,,,,USD,,,,CNY,50,50,50,USD,,,,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1252,"Yangpu, China","Ennore Chennai, India","Yangpu, China",CNYPG,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1253,"Yangpu, China","Haldia Port, India","Yangpu, China",CNYPG,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1254,"Yangpu, China","Kolkata, India","Yangpu, China",CNYPG,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1255,"Yangpu, China","Krishnapatnam, India","Yangpu, China",CNYPG,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,595,635,635,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1256,"Yangpu, China","Male, Maldives","Yangpu, China",CNYPG,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1310,2290,2290,USD,,,,USD,,,,,,,,USD,,,,CNY,50,50,50,USD,100,200,200,USD,12,24,24,CNY,565,890,890,USD,,,,USD,125,250,250,,,,,,,,,,,,
1257,"Yangpu, China","Mangalore, India","Yangpu, China",CNYPG,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,695,885,885,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1258,"Yangpu, China","Marmagao, India","Yangpu, China",CNYPG,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,903,1200,1200,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1259,"Yangpu, China","Tuticorin, India","Yangpu, China",CNYPG,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,870,910,910,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1260,"Yangpu, China","Visakhapatnam, India","Yangpu, China",CNYPG,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
1261,"Yangzhou, China","Cochin, India","Yangzhou, China",CNYZH,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,650,800,800,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1262,"Yangzhou, China","Colombo, Sri Lanka","Yangzhou, China",CNYZH,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,650,800,800,USD,,,,USD,,,,USD,,,,USD,,,,CNY,100,100,100,USD,,,,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1263,"Yangzhou, China","Ennore Chennai, India","Yangzhou, China",CNYZH,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,650,650,650,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1264,"Yangzhou, China","Haldia Port, India","Yangzhou, China",CNYZH,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1300,1550,1550,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1265,"Yangzhou, China","Kolkata, India","Yangzhou, China",CNYZH,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1300,1550,1550,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1266,"Yangzhou, China","Krishnapatnam, India","Yangzhou, China",CNYZH,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,700,750,750,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1267,"Yangzhou, China","Male, Maldives","Yangzhou, China",CNYZH,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1640,2580,2580,USD,,,,USD,,,,,,,,USD,,,,CNY,100,100,100,USD,100,200,200,USD,12,24,24,CNY,563,856,856,USD,,,,USD,125,250,250,,,,,,,,,,,,
1268,"Yangzhou, China","Mangalore, India","Yangzhou, China",CNYZH,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,775,1025,1025,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1269,"Yangzhou, China","Marmagao, India","Yangzhou, China",CNYZH,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,983,1340,1340,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1270,"Yangzhou, China","Tuticorin, India","Yangzhou, China",CNYZH,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,900,1000,1000,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1271,"Yangzhou, China","Visakhapatnam, India","Yangzhou, China",CNYZH,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,650,650,650,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1272,"Yantai, China","Cochin, India","Yantai, China",CNYAT,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,755,920,920,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1273,"Yantai, China","Colombo, Sri Lanka","Yantai, China",CNYAT,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,755,920,920,USD,,,,USD,,,,USD,,,,USD,,,,CNY,100,100,100,USD,,,,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1274,"Yantai, China","Ennore Chennai, India","Yantai, China",CNYAT,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,730,795,795,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1275,"Yantai, China","Haldia Port, India","Yantai, China",CNYAT,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1255,1620,1620,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1276,"Yantai, China","Kolkata, India","Yantai, China",CNYAT,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1255,1620,1620,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1277,"Yantai, China","Krishnapatnam, India","Yantai, China",CNYAT,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,780,895,895,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
1278,"Yantai, China","Male, Maldives","Yantai, China",CNYAT,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1770,2850,2850,USD,,,,USD,,,,,,,,USD,,,,CNY,100,100,100,USD,100,200,200,USD,12,24,24,CNY,563,856,856,USD,,,,USD,125,250,250,,,,,,,,,,,,
1279,"Yantai, China","Mangalore, India","Yantai, China",CNYAT,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,880,1145,1145,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
